timestamp,packet_size,flow_hash
1739820898.975409,1514,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820898.975409,1514,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820898.975409,1514,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820898.975409,1514,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820898.975409,1514,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820898.975409,1514,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820898.975409,1514,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820898.975409,1514,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820898.975409,1514,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820898.975478,54,fe4c86e9396524dcce8edc390b375e31121d547ef595034db45b92d8367bc049
1739820898.990425,60,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820898.990425,153,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820898.991159,741,1b67544fea883e257e890d267208dc9c7fca40936ed6b797ca167ec1852549fe
1739820899.037077,66,d627923abdcf899423181d36acd4e6520eaf78038b6caa87cb080bb76cc4341e
1739820899.126089,1514,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820899.126089,1514,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820899.126089,1147,68694023fb7715e4481f76b68e30be133dda6ab8fe1f922ea4dcfb5735bbdabf
1739820899.126089,1514,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820899.126089,1514,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820899.126089,1514,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820899.126089,1514,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820899.126089,619,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820899.126297,54,fe4c86e9396524dcce8edc390b375e31121d547ef595034db45b92d8367bc049
1739820899.126337,54,1b67544fea883e257e890d267208dc9c7fca40936ed6b797ca167ec1852549fe
1739820899.131177,128,1b67544fea883e257e890d267208dc9c7fca40936ed6b797ca167ec1852549fe
1739820899.136091,146,1b67544fea883e257e890d267208dc9c7fca40936ed6b797ca167ec1852549fe
1739820899.136427,578,1b67544fea883e257e890d267208dc9c7fca40936ed6b797ca167ec1852549fe
1739820899.172238,95,
1739820899.172561,95,
1739820899.172764,95,
1739820899.183213,280,
1739820899.183213,219,
1739820899.183213,280,
1739820899.184381,66,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820899.18782,93,
1739820899.188182,93,
1739820899.188494,93,
1739820899.195895,284,
1739820899.195895,224,
1739820899.195895,277,
1739820899.197313,66,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.22044,1222,
1739820899.303197,71,
1739820899.303739,71,
1739820899.304478,71,
1739820899.331113,60,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820899.331851,157,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820899.331851,116,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820899.331851,66,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.331851,66,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.331851,60,7738305998a58b366bd20064e45601497e76b52af4d529f27de9b6b76baa5abf
1739820899.332092,54,1b67544fea883e257e890d267208dc9c7fca40936ed6b797ca167ec1852549fe
1739820899.332309,54,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.332331,54,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820899.33366,1829,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.334416,1799,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820899.33727,85,1b67544fea883e257e890d267208dc9c7fca40936ed6b797ca167ec1852549fe
1739820899.339354,253,
1739820899.339354,192,
1739820899.339354,253,
1739820899.341211,66,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.394664,60,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.394664,153,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.396784,675,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.398473,476,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820899.405518,66,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820899.41065,60,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.449195,54,1b67544fea883e257e890d267208dc9c7fca40936ed6b797ca167ec1852549fe
1739820899.472048,87,
1739820899.472463,87,
1739820899.472893,87,
1739820899.53483,153,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.53483,66,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.53483,60,69917058fb454ac57df592720341ec145b84587ae67ba2fe28bd5fd73205d460
1739820899.53483,1514,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.53483,1514,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.53483,1514,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.53483,1514,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.53483,621,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.53483,66,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.535114,54,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.535156,54,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.535165,54,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820899.536618,645,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820899.537432,1775,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.539832,1799,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820899.540889,270,
1739820899.540889,247,
1739820899.541068,222,
1739820899.543615,128,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.546464,146,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.548755,577,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.602897,157,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.602897,116,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.602952,54,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.603119,85,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.608367,85,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.608367,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.609864,153,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.611672,645,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820899.61357,60,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.614835,1514,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.614835,1514,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.614835,1514,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.614835,1514,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.614835,446,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.614952,54,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.620484,212,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.620822,153,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.621169,724,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.621237,267,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.621281,265,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.649058,54,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.72888,80,
1739820899.729011,80,
1739820899.739537,1514,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.739537,1514,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.739537,1514,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.739537,1514,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.739537,619,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.739537,445,4804f71f5f95cc28cc9590823d86128149c319464b5d947a74bff8acec771020
1739820899.739537,1514,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.739537,1514,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.739537,1514,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.739537,1514,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.739537,619,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.739893,54,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820899.739969,54,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820899.74299,128,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820899.745144,128,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820899.747219,146,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820899.748409,146,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820899.749104,900,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820899.749217,4676,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820899.749501,263,
1739820899.749501,215,
1739820899.750875,578,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820899.752862,66,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820899.770685,77,
1739820899.782373,54,208387f6f8d69f08652c1c103cacbb3425d3b8ae6912115e9b029d3f2e05d228
1739820899.815215,60,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.815215,66,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820899.815215,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.815215,105,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.815215,123,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.815569,54,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820899.815582,54,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.817265,1893,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820899.817627,92,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.817672,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.817672,60,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.82057,157,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.821852,157,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.823887,639,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.823887,219,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.823887,92,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.823887,92,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.823887,116,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.823975,54,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.824022,54,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820899.825039,85,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820899.825756,219,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.825756,92,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.825806,54,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820899.831732,66,d627923abdcf899423181d36acd4e6520eaf78038b6caa87cb080bb76cc4341e
1739820899.866302,54,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820899.945042,85,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.945042,116,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820899.945393,85,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820899.945394,60,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820899.945394,153,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820899.945394,445,b04b4f09bf840a0292948dee980b6423178037799ead60f8dd0e4bfacd633d6c
1739820899.945394,60,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820899.945542,54,76090af94f31e83f3e3965c1c167dc7b4b4c0d490427b6cf97ed601765f0e5d5
1739820899.946883,739,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820899.950515,66,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820899.953372,60,7738305998a58b366bd20064e45601497e76b52af4d529f27de9b6b76baa5abf
1739820899.972017,87,
1739820899.985159,333,7e62958869282f22dc6a7365036fd3bf3c07db7775341018384b25960b7458fb
1739820899.985297,6922,7e62958869282f22dc6a7365036fd3bf3c07db7775341018384b25960b7458fb
1739820900.009967,1514,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.009967,1514,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.009967,1514,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.009967,1514,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.009967,621,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.010054,54,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820900.011449,128,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820900.011818,146,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820900.011938,530,1093d7a1aa2d2ee6fc3a750bfe2a79ea59f41614108fbe8052c6e63d0451de76
1739820900.012089,898,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820900.012169,4357,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820900.018243,167,
1739820900.025872,538,
1739820900.033166,218,
1739820900.033166,66,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.033386,54,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.033834,1863,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.056499,54,ed35b83c50b5a1372f4f53d9c4298c1967419cd5375facf8cea3053f67c51ee2
1739820900.151677,60,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.151677,60,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.151677,60,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.151677,60,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.151677,60,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.151677,60,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.151677,157,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.151677,116,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.151912,54,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820900.154792,85,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820900.201575,1494,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.212221,400,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.226769,1514,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.226769,1514,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.226769,1514,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.226769,1514,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.226769,1514,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.226769,1514,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.226769,1514,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.226769,1514,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.226769,1514,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.226769,1514,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.226769,1054,15169939aebc5120a3d8d0434c0355d48288501ba07dcbe9ec94dcc281754b7d
1739820900.226932,54,7e62958869282f22dc6a7365036fd3bf3c07db7775341018384b25960b7458fb
1739820900.229582,60,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.231783,153,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.233528,709,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.251807,54,926e32fd031bfa556b61fb04ab861f10b382db7881b5612e2220c7f13c6239f0
1739820900.370444,60,8fe1980438a05d7b2f8496e48763787be3144dc054cf9502308293cd642fd4fd
1739820900.370444,66,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.370444,1514,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.370444,1514,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.370444,1514,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.370444,1514,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.370444,619,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.370657,54,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.373023,128,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.375031,146,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.3763,899,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.376385,4364,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.465844,66,d627923abdcf899423181d36acd4e6520eaf78038b6caa87cb080bb76cc4341e
1739820900.539837,265,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820900.559899,157,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.559899,116,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.559899,85,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.559899,60,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.56007,54,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.561118,85,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.567414,60,7738305998a58b366bd20064e45601497e76b52af4d529f27de9b6b76baa5abf
1739820900.637409,369,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.645117,242,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820900.645117,92,746aa4af567a3197815dc8060038217f4070b4c1c78fa65792b6df1a415ebb75
1739820900.645218,54,7c1709fafbf1ebc9e4001e6818f93b831ca720460eb815eb3645a442a6b8ee4a
1739820900.69026,54,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820900.691441,60,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820900.7563,66,dc72d2b6f1fdbc264f5ac0f510476d5b6e957c18d51e40d785532adaf8cd8c79
1739820900.758913,66,c10b024d2ec48a5c8e334ffb0350c6216aeaf20c51c4c3d368908e867df14203
1739820900.759053,54,dc72d2b6f1fdbc264f5ac0f510476d5b6e957c18d51e40d785532adaf8cd8c79
1739820900.761201,1728,dc72d2b6f1fdbc264f5ac0f510476d5b6e957c18d51e40d785532adaf8cd8c79
1739820900.764387,60,c10b024d2ec48a5c8e334ffb0350c6216aeaf20c51c4c3d368908e867df14203
1739820900.764387,60,c10b024d2ec48a5c8e334ffb0350c6216aeaf20c51c4c3d368908e867df14203
1739820901.080177,66,d627923abdcf899423181d36acd4e6520eaf78038b6caa87cb080bb76cc4341e
1739820901.362441,60,7738305998a58b366bd20064e45601497e76b52af4d529f27de9b6b76baa5abf
1739820901.590337,256,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820901.590682,1321,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820901.6696,60,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820901.682023,167,a709fdef3d75ae09b0a43e38a2cc82ec6d0702c51a548c1576f6188dd667c7cd
1739820901.725751,54,0c9dbf926177b41394379a3d8cabab113646ddaba4e42c10e51b71e9e7d14410
1739820901.863963,66,d627923abdcf899423181d36acd4e6520eaf78038b6caa87cb080bb76cc4341e
1739820901.881357,60,7738305998a58b366bd20064e45601497e76b52af4d529f27de9b6b76baa5abf
1739820901.912303,83,
1739820901.912676,83,
1739820901.912929,83,
1739820901.921673,323,
1739820901.921673,275,
1739820901.921673,287,
1739820901.962453,87,
1739820902.022121,167,
1739820902.027333,538,
1739820902.049782,387,
1739820902.049782,387,
1739820902.079928,218,
1739820902.179198,76,
1739820902.17951,76,
1739820902.179695,76,
1739820902.189271,367,
1739820902.189271,323,
1739820902.189271,367,
1739820902.190512,66,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.198445,66,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.198539,54,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.198937,1780,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.207423,60,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.207423,60,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.207423,153,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.208686,626,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.215243,60,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.218491,1514,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.218491,1514,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.218491,1514,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.218491,1514,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.218491,1514,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.218491,1514,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.218491,433,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
1739820902.21856,54,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.221799,128,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.221981,146,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.222179,565,a2f7f52298d08da398ee88c1a2a57bde39e45239f8ef57599a38102576e48ca2
1739820902.228865,60,ee29b8585b7bf963b352cf2f430a89384309c4a46e25f9e2cbe0c1ae415503d6
